arg-id,argument
Acsv-151_1,消費者の理解促進や主体的な消費行動につながる情報提供が求められる
Acsv-151_2,政策決定プロセスの透明化と公平性の担保が必要
Acsv-151_3,多様なステークホルダーが参画できる機会を求める
Acsv-152_0,政府は多様なステークホルダーが参加する議論の場を設けるべきである。
Acsv-152_1,国民からの意見をもっと聴くべきである。
Acsv-153_0,現行第６次エネルギー基本計画では、２０３０年度のエネルギー需給見通しが本文に書かれているが、2040年度の需給見通しが本文に書かれていないのは責任を持たないということか？
Acsv-154_0,2040年度エネルギー需給見通しをエネルギー基本計画（案）（令和6年12月）で明記すべき
Acsv-155_0,陸上風力と洋上風力は制度や事業の性質が異なるため、個別に目標を設定することが望ましい。
Acsv-155_1,発電事業者にとっては発電容量ベースでの目標設定が一般的であるため、発電容量についても目標を設定すべき。
Acsv-156_0,今回の関連資料では発電量のみならず出力ベースの見通しも記載すべきである。
Acsv-157_0,6次エネ基では陸上風力・洋上風力に分けた目標設定がされていたが、7次エネ基では風力全体での目標設定にとどまっている。
Acsv-157_1,6次エネ基では発電容量（GW）と発電量（GWh）の両方で目標設定がされていたが、7次エネ基では発電量だけの目標設定となっている。
Acsv-158_0,現在の案では「火力」の内訳が示されていない。
Acsv-158_1,日本は先進国として石炭火力の廃止、化石燃料の段階的廃止を進めるべきであるが、その方向性が示されていない。
Acsv-158_2,日本政府には脱石炭をする意識が見えない。
Acsv-159_0,2040年度におけるエネルギー需給の見通しに関して、シナリオ別の電力需給と電力供給の詳細を示すべきである。
Acsv-159_1,火力発電のLNG、石油、石炭の内訳を公開する必要がある。
Acsv-159_2,シナリオ別のCO2排出量の前提となった電源構成を公開すべきである。
Acsv-160_0,再生可能エネルギーの拡大は世界の流れであり、日本で求められている
Acsv-160_1,2030年までに再生可能エネルギーを3倍化し、電力の7割を再エネで賄うべき
Acsv-160_2,2035年までに電力の8割を再生可能エネルギーで賄うことを求める
Acsv-161_0,再生可能エネルギーの主力電源化を徹底することを支持する。
Acsv-161_1,2035年の電源構成における再エネ比率を60％以上とすることを求める。
Acsv-162_0,2040年度の電源構成における再生可能エネルギーの比率を向上させるべきである。
Acsv-163_0,再生可能エネルギー100パーセントのエネルギー基本計画を目指すべきである
Acsv-164_0,再生可能エネルギーは経済性の高い電源となっており、導入を加速させるべきである。
Acsv-164_1,限られた原資は火力発電や原子力発電の延命に使うのではなく、再生可能エネルギーの実現に充てるべきである。
Acsv-164_2,再生可能エネルギーの割合を2040年には90％以上とすることを求める。
Acsv-165_0,再エネは最優先で掲げるべきであり、2040年までに電力構成の100％に近づける方向性を示すべきである。
Acsv-166_0,風力発電の2040年の導入見通しを見直すべきである。
Acsv-166_1,現在の第七次エネルギー基本計画（案）では、日本企業が技術力を発揮して世界市場で活用されるチャンスが少なくなる可能性がある。
Acsv-167_0,2040年度の風力の見通しは4～8%とされているが、2030年度の5%からほとんど増えないということは問題であり、せめて5～8%に引き上げるべきである。
Acsv-168_0,再生可能エネルギー全体に占める比率が太陽光に偏っているのは問題である。
Acsv-168_1,洋上風力発電の比率を引き上げるべきである。
Acsv-169_0,政策・施策の進捗を検証するために、風力発電の見通しの内訳を明記すべき
Acsv-169_1,風力発電の内訳数値の算出条件・根拠を関連資料に示すべき
Acsv-170_0,風力については陸上風力・洋上風力の内訳を記載すべき
Acsv-170_1,浮体式洋上風力の設置見通しについても記載すべき
Acsv-171_0,省エネルギーによるエネルギー削減目標を明記すべきである。
Acsv-171_1,2040年度エネルギー需給見通しにおいて、省エネルギーによる削減見込みを記すべきである。
Acsv-172_0,第6次で記載されていた省エネの内容が具体的ではないため、第7次で削除された理由を明確にすべきである。
Acsv-173_1,省エネルギーの内容が具体的ではない。
Acsv-174_0,省エネルギーによるエネルギー削減目標を明記すべきであり、2040年度エネルギー需給見通しにおいて、対策をとらなかった場合のエネルギー需要と電力需要の予測値に加え、省エネルギーによる削減見込みを記すべきである。
Acsv-174_1,第6次エネルギー基本計画では省エネルギーの内容が具体的ではなく、デジタル化による省エネルギーの具体策が第7次エネルギー基本計画では削除されている。
Acsv-175_0,原子力2割には2200～2400億kWhが必要だが、実現する見込みはない。
Acsv-175_1,実現させようとすれば危険極まりない。
Acsv-176_0,既設原子力発電所の再稼働を積極的におこなうべきである。
Acsv-176_1,原発による20パーセントの電力供給は、既設炉の再稼働だけで十分に実現可能であると考える。
Acsv-177_0,2040年度の原子力2割という案は、再稼働できない原発も含めて30基以上稼働させる必要があり、極めて非現実的である。
Acsv-177_1,原発の稼働基数などの前提を明確に示すべきである。
Acsv-178_0,政府のエネルギー政策の目標は「パーセント」表記に偏っているため、具体的な数値目標が不足している。
Acsv-178_1,再エネ発電量や原子力発電の具体的な数値目標を明示する必要がある。
Acsv-179_0,脱炭素を進めるためにエネルギー転換を国や計画に明記すべき
Acsv-179_1,エネルギー転換の工程表や地方自治体への体制づくり、ロードマップ、関連法令が必要である
